"Subject"	"Bin"	"Electrode"	"Condition"	"MeanAmp"	"Race"	"Fix"
44	8	"CZ"	"White_forehead"	3.83536536885246	"White"	"forehead"
44	8	"CPZ"	"White_forehead"	1.62756229508197	"White"	"forehead"
44	8	"PZ"	"White_forehead"	-0.0729182377049181	"White"	"forehead"
44	8	"C3"	"White_forehead"	2.52113975409836	"White"	"forehead"
44	8	"C4"	"White_forehead"	2.24942110655738	"White"	"forehead"
44	8	"CP3"	"White_forehead"	1.81604569672131	"White"	"forehead"
44	8	"CP4"	"White_forehead"	0.339821106557377	"White"	"forehead"
44	9	"CZ"	"White_forehead"	2.64874221311475	"White"	"forehead"
44	9	"CPZ"	"White_forehead"	2.06643995901639	"White"	"forehead"
44	9	"PZ"	"White_forehead"	1.94674651639344	"White"	"forehead"
44	9	"C3"	"White_forehead"	4.18309836065574	"White"	"forehead"
44	9	"C4"	"White_forehead"	3.54885573770492	"White"	"forehead"
44	9	"CP3"	"White_forehead"	3.55986147540984	"White"	"forehead"
44	9	"CP4"	"White_forehead"	2.86749446721311	"White"	"forehead"
44	10	"CZ"	"White_forehead"	-3.72323729508197	"White"	"forehead"
44	10	"CPZ"	"White_forehead"	-2.36739323770492	"White"	"forehead"
44	10	"PZ"	"White_forehead"	-0.337412704918033	"White"	"forehead"
44	10	"C3"	"White_forehead"	-1.63788094262295	"White"	"forehead"
44	10	"C4"	"White_forehead"	-4.13184897540984	"White"	"forehead"
44	10	"CP3"	"White_forehead"	-1.35446700819672	"White"	"forehead"
44	10	"CP4"	"White_forehead"	-3.61317397540984	"White"	"forehead"
44	11	"CZ"	"White_forehead"	5.06188135245902	"White"	"forehead"
44	11	"CPZ"	"White_forehead"	6.0270012295082	"White"	"forehead"
44	11	"PZ"	"White_forehead"	6.43286270491803	"White"	"forehead"
44	11	"C3"	"White_forehead"	3.63002889344262	"White"	"forehead"
44	11	"C4"	"White_forehead"	3.75797848360656	"White"	"forehead"
44	11	"CP3"	"White_forehead"	3.11479569672131	"White"	"forehead"
44	11	"CP4"	"White_forehead"	4.60924774590164	"White"	"forehead"
44	12	"CZ"	"White_forehead"	2.27040245901639	"White"	"forehead"
44	12	"CPZ"	"White_forehead"	3.03981004098361	"White"	"forehead"
44	12	"PZ"	"White_forehead"	2.93938053278689	"White"	"forehead"
44	12	"C3"	"White_forehead"	0.493221926229508	"White"	"forehead"
44	12	"C4"	"White_forehead"	0.318838729508197	"White"	"forehead"
44	12	"CP3"	"White_forehead"	0.743274180327869	"White"	"forehead"
44	12	"CP4"	"White_forehead"	1.62481004098361	"White"	"forehead"
44	13	"CZ"	"White_forehead"	4.8180262295082	"White"	"forehead"
44	13	"CPZ"	"White_forehead"	3.14334180327869	"White"	"forehead"
44	13	"PZ"	"White_forehead"	0.635613729508197	"White"	"forehead"
44	13	"C3"	"White_forehead"	3.77895717213115	"White"	"forehead"
44	13	"C4"	"White_forehead"	3.05941803278689	"White"	"forehead"
44	13	"CP3"	"White_forehead"	2.29619508196721	"White"	"forehead"
44	13	"CP4"	"White_forehead"	1.32454385245902	"White"	"forehead"
44	14	"CZ"	"White_forehead"	2.2635256147541	"White"	"forehead"
44	14	"CPZ"	"White_forehead"	0.36630512295082	"White"	"forehead"
44	14	"PZ"	"White_forehead"	-0.364586680327869	"White"	"forehead"
44	14	"C3"	"White_forehead"	3.84362131147541	"White"	"forehead"
44	14	"C4"	"White_forehead"	3.33147971311475	"White"	"forehead"
44	14	"CP3"	"White_forehead"	2.6085018442623	"White"	"forehead"
44	14	"CP4"	"White_forehead"	1.74450491803279	"White"	"forehead"
44	15	"CZ"	"White_forehead"	0.380407172131148	"White"	"forehead"
44	15	"CPZ"	"White_forehead"	-0.0705102459016394	"White"	"forehead"
44	15	"PZ"	"White_forehead"	-0.289947336065574	"White"	"forehead"
44	15	"C3"	"White_forehead"	0.904929303278689	"White"	"forehead"
44	15	"C4"	"White_forehead"	1.17836905737705	"White"	"forehead"
44	15	"CP3"	"White_forehead"	-0.0419606557377049	"White"	"forehead"
44	15	"CP4"	"White_forehead"	0.192265983606557	"White"	"forehead"
44	1	"CZ"	"White_eyes"	5.6627625	"White"	"eyes"
44	1	"CPZ"	"White_eyes"	2.82794118852459	"White"	"eyes"
44	1	"PZ"	"White_eyes"	-1.40984344262295	"White"	"eyes"
44	1	"C3"	"White_eyes"	4.80013975409836	"White"	"eyes"
44	1	"C4"	"White_eyes"	5.19155409836066	"White"	"eyes"
44	1	"CP3"	"White_eyes"	2.10564754098361	"White"	"eyes"
44	1	"CP4"	"White_eyes"	1.60417479508197	"White"	"eyes"
44	2	"CZ"	"White_eyes"	3.93614159836066	"White"	"eyes"
44	2	"CPZ"	"White_eyes"	3.15228278688525	"White"	"eyes"
44	2	"PZ"	"White_eyes"	2.04580532786885	"White"	"eyes"
44	2	"C3"	"White_eyes"	2.0774493852459	"White"	"eyes"
44	2	"C4"	"White_eyes"	0.716099180327869	"White"	"eyes"
44	2	"CP3"	"White_eyes"	1.63375553278689	"White"	"eyes"
44	2	"CP4"	"White_eyes"	0.217718852459016	"White"	"eyes"
44	3	"CZ"	"White_eyes"	6.90853954918033	"White"	"eyes"
44	3	"CPZ"	"White_eyes"	5.05500553278689	"White"	"eyes"
44	3	"PZ"	"White_eyes"	3.88317356557377	"White"	"eyes"
44	3	"C3"	"White_eyes"	5.68270860655738	"White"	"eyes"
44	3	"C4"	"White_eyes"	4.17243586065574	"White"	"eyes"
44	3	"CP3"	"White_eyes"	4.29178422131148	"White"	"eyes"
44	3	"CP4"	"White_eyes"	3.43294282786885	"White"	"eyes"
44	4	"CZ"	"White_eyes"	0.592276024590164	"White"	"eyes"
44	4	"CPZ"	"White_eyes"	0.281003893442623	"White"	"eyes"
44	4	"PZ"	"White_eyes"	-0.038865368852459	"White"	"eyes"
44	4	"C3"	"White_eyes"	0.662788524590164	"White"	"eyes"
44	4	"C4"	"White_eyes"	-0.905272540983607	"White"	"eyes"
44	4	"CP3"	"White_eyes"	-0.352202663934426	"White"	"eyes"
44	4	"CP4"	"White_eyes"	-0.860901229508197	"White"	"eyes"
44	5	"CZ"	"White_eyes"	7.66454098360656	"White"	"eyes"
44	5	"CPZ"	"White_eyes"	6.45177991803279	"White"	"eyes"
44	5	"PZ"	"White_eyes"	4.68285430327869	"White"	"eyes"
44	5	"C3"	"White_eyes"	6.89512356557377	"White"	"eyes"
44	5	"C4"	"White_eyes"	7.09152090163934	"White"	"eyes"
44	5	"CP3"	"White_eyes"	5.51108196721311	"White"	"eyes"
44	5	"CP4"	"White_eyes"	5.95374303278689	"White"	"eyes"
44	6	"CZ"	"White_eyes"	2.13695020491803	"White"	"eyes"
44	6	"CPZ"	"White_eyes"	2.1916368852459	"White"	"eyes"
44	6	"PZ"	"White_eyes"	2.20883483606557	"White"	"eyes"
44	6	"C3"	"White_eyes"	3.31875614754098	"White"	"eyes"
44	6	"C4"	"White_eyes"	5.11106762295082	"White"	"eyes"
44	6	"CP3"	"White_eyes"	1.93849098360656	"White"	"eyes"
44	6	"CP4"	"White_eyes"	4.29694364754098	"White"	"eyes"
44	7	"CZ"	"White_eyes"	4.9893112704918	"White"	"eyes"
44	7	"CPZ"	"White_eyes"	3.76141618852459	"White"	"eyes"
44	7	"PZ"	"White_eyes"	3.66923729508197	"White"	"eyes"
44	7	"C3"	"White_eyes"	5.03024057377049	"White"	"eyes"
44	7	"C4"	"White_eyes"	4.21921209016393	"White"	"eyes"
44	7	"CP3"	"White_eyes"	4.09160594262295	"White"	"eyes"
44	7	"CP4"	"White_eyes"	4.00665266393443	"White"	"eyes"
44	8	"CZ"	"White_eyes"	-2.27900020491803	"White"	"eyes"
44	8	"CPZ"	"White_eyes"	-2.57445081967213	"White"	"eyes"
44	8	"PZ"	"White_eyes"	-2.73369856557377	"White"	"eyes"
44	8	"C3"	"White_eyes"	-1.69360225409836	"White"	"eyes"
44	8	"C4"	"White_eyes"	-3.37653975409836	"White"	"eyes"
44	8	"CP3"	"White_eyes"	-1.63925655737705	"White"	"eyes"
44	8	"CP4"	"White_eyes"	-3.34833422131148	"White"	"eyes"
44	9	"CZ"	"White_eyes"	3.15228155737705	"White"	"eyes"
44	9	"CPZ"	"White_eyes"	2.38149672131148	"White"	"eyes"
44	9	"PZ"	"White_eyes"	2.93937827868852	"White"	"eyes"
44	9	"C3"	"White_eyes"	3.4037106557377	"White"	"eyes"
44	9	"C4"	"White_eyes"	3.45805655737705	"White"	"eyes"
44	9	"CP3"	"White_eyes"	4.05102254098361	"White"	"eyes"
44	9	"CP4"	"White_eyes"	3.13714897540984	"White"	"eyes"
44	10	"CZ"	"White_eyes"	0.46020368852459	"White"	"eyes"
44	10	"CPZ"	"White_eyes"	0.936225614754098	"White"	"eyes"
44	10	"PZ"	"White_eyes"	1.85181782786885	"White"	"eyes"
44	10	"C3"	"White_eyes"	0.942419467213115	"White"	"eyes"
44	10	"C4"	"White_eyes"	0.537247131147541	"White"	"eyes"
44	10	"CP3"	"White_eyes"	1.02255881147541	"White"	"eyes"
44	10	"CP4"	"White_eyes"	0.553757172131148	"White"	"eyes"
44	11	"CZ"	"White_eyes"	6.97801762295082	"White"	"eyes"
44	11	"CPZ"	"White_eyes"	7.35326598360656	"White"	"eyes"
44	11	"PZ"	"White_eyes"	5.68236413934426	"White"	"eyes"
44	11	"C3"	"White_eyes"	5.78142581967213	"White"	"eyes"
44	11	"C4"	"White_eyes"	7.34398094262295	"White"	"eyes"
44	11	"CP3"	"White_eyes"	5.82028893442623	"White"	"eyes"
44	11	"CP4"	"White_eyes"	6.12949856557377	"White"	"eyes"
44	12	"CZ"	"White_eyes"	-0.22047131147541	"White"	"eyes"
44	12	"CPZ"	"White_eyes"	-2.55003114754098	"White"	"eyes"
44	12	"PZ"	"White_eyes"	-3.45736557377049	"White"	"eyes"
44	12	"C3"	"White_eyes"	-0.950672950819672	"White"	"eyes"
44	12	"C4"	"White_eyes"	-2.35329282786885	"White"	"eyes"
44	12	"CP3"	"White_eyes"	-1.85732069672131	"White"	"eyes"
44	12	"CP4"	"White_eyes"	-2.73300922131148	"White"	"eyes"
44	13	"CZ"	"White_eyes"	2.12112909836066	"White"	"eyes"
44	13	"CPZ"	"White_eyes"	4.31448381147541	"White"	"eyes"
44	13	"PZ"	"White_eyes"	4.67631803278689	"White"	"eyes"
44	13	"C3"	"White_eyes"	-0.511449385245902	"White"	"eyes"
44	13	"C4"	"White_eyes"	4.96936229508197	"White"	"eyes"
44	13	"CP3"	"White_eyes"	1.65989631147541	"White"	"eyes"
44	13	"CP4"	"White_eyes"	5.99226475409836	"White"	"eyes"
44	14	"CZ"	"White_eyes"	4.8493268442623	"White"	"eyes"
44	14	"CPZ"	"White_eyes"	1.87451680327869	"White"	"eyes"
44	14	"PZ"	"White_eyes"	-0.960989549180328	"White"	"eyes"
44	14	"C3"	"White_eyes"	3.3256356557377	"White"	"eyes"
44	14	"C4"	"White_eyes"	3.5691493852459	"White"	"eyes"
44	14	"CP3"	"White_eyes"	-0.0615651639344263	"White"	"eyes"
44	14	"CP4"	"White_eyes"	0.846113114754098	"White"	"eyes"
44	15	"CZ"	"White_eyes"	4.74958196721311	"White"	"eyes"
44	15	"CPZ"	"White_eyes"	3.22692172131148	"White"	"eyes"
44	15	"PZ"	"White_eyes"	1.7135481557377	"White"	"eyes"
44	15	"C3"	"White_eyes"	5.34357663934426	"White"	"eyes"
44	15	"C4"	"White_eyes"	3.99254836065574	"White"	"eyes"
44	15	"CP3"	"White_eyes"	4.07750573770492	"White"	"eyes"
44	15	"CP4"	"White_eyes"	3.13611905737705	"White"	"eyes"
45	1	"CZ"	"Black_forehead"	1.22514467213115	"Black"	"forehead"
45	1	"CPZ"	"Black_forehead"	3.36828196721311	"Black"	"forehead"
45	1	"PZ"	"Black_forehead"	5.38863401639344	"Black"	"forehead"
45	1	"C3"	"Black_forehead"	1.72317827868852	"Black"	"forehead"
45	1	"C4"	"Black_forehead"	-0.0515952868852459	"Black"	"forehead"
45	1	"CP3"	"Black_forehead"	2.52767151639344	"Black"	"forehead"
45	1	"CP4"	"Black_forehead"	1.47037704918033	"Black"	"forehead"
45	2	"CZ"	"Black_forehead"	-0.790048975409836	"Black"	"forehead"
45	2	"CPZ"	"Black_forehead"	1.60073545081967	"Black"	"forehead"
45	2	"PZ"	"Black_forehead"	3.29880389344262	"Black"	"forehead"
45	2	"C3"	"Black_forehead"	-1.21138381147541	"Black"	"forehead"
45	2	"C4"	"Black_forehead"	-1.71802090163934	"Black"	"forehead"
45	2	"CP3"	"Black_forehead"	0.646965163934426	"Black"	"forehead"
45	2	"CP4"	"Black_forehead"	-0.949295901639344	"Black"	"forehead"
45	3	"CZ"	"Black_forehead"	4.09401536885246	"Black"	"forehead"
45	3	"CPZ"	"Black_forehead"	6.12984282786885	"Black"	"forehead"
45	3	"PZ"	"Black_forehead"	7.92869344262295	"Black"	"forehead"
45	3	"C3"	"Black_forehead"	2.6057512295082	"Black"	"forehead"
45	3	"C4"	"Black_forehead"	3.16707213114754	"Black"	"forehead"
45	3	"CP3"	"Black_forehead"	4.55421782786885	"Black"	"forehead"
45	3	"CP4"	"Black_forehead"	3.93063483606557	"Black"	"forehead"
45	4	"CZ"	"Black_forehead"	-0.214280942622951	"Black"	"forehead"
45	4	"CPZ"	"Black_forehead"	0.403450204918033	"Black"	"forehead"
45	4	"PZ"	"Black_forehead"	1.24508995901639	"Black"	"forehead"
45	4	"C3"	"Black_forehead"	0.571642418032787	"Black"	"forehead"
45	4	"C4"	"Black_forehead"	0.20602356557377	"Black"	"forehead"
45	4	"CP3"	"Black_forehead"	0.353921106557377	"Black"	"forehead"
45	4	"CP4"	"Black_forehead"	0.786954303278689	"Black"	"forehead"
45	5	"CZ"	"Black_forehead"	-2.40832479508197	"Black"	"forehead"
45	5	"CPZ"	"Black_forehead"	-1.19728442622951	"Black"	"forehead"
45	5	"PZ"	"Black_forehead"	0.43818893442623	"Black"	"forehead"
45	5	"C3"	"Black_forehead"	0.192269262295082	"Black"	"forehead"
45	5	"C4"	"Black_forehead"	-1.61139549180328	"Black"	"forehead"
45	5	"CP3"	"Black_forehead"	-0.0660379098360656	"Black"	"forehead"
45	5	"CP4"	"Black_forehead"	-2.19645040983607	"Black"	"forehead"
45	6	"CZ"	"Black_forehead"	-1.63581721311475	"Black"	"forehead"
45	6	"CPZ"	"Black_forehead"	-0.220127254098361	"Black"	"forehead"
45	6	"PZ"	"Black_forehead"	0.619105327868852	"Black"	"forehead"
45	6	"C3"	"Black_forehead"	-0.13207643442623	"Black"	"forehead"
45	6	"C4"	"Black_forehead"	-2.72613196721311	"Black"	"forehead"
45	6	"CP3"	"Black_forehead"	1.13262131147541	"Black"	"forehead"
45	6	"CP4"	"Black_forehead"	-1.68981700819672	"Black"	"forehead"
45	7	"CZ"	"Black_forehead"	2.40281905737705	"Black"	"forehead"
45	7	"CPZ"	"Black_forehead"	2.47229795081967	"Black"	"forehead"
45	7	"PZ"	"Black_forehead"	2.84960922131148	"Black"	"forehead"
45	7	"C3"	"Black_forehead"	2.82725409836066	"Black"	"forehead"
45	7	"C4"	"Black_forehead"	1.20485532786885	"Black"	"forehead"
45	7	"CP3"	"Black_forehead"	2.95244979508197	"Black"	"forehead"
45	7	"CP4"	"Black_forehead"	2.37530901639344	"Black"	"forehead"
45	8	"CZ"	"Black_forehead"	4.12153217213115	"Black"	"forehead"
45	8	"CPZ"	"Black_forehead"	5.52449590163934	"Black"	"forehead"
45	8	"PZ"	"Black_forehead"	6.30044118852459	"Black"	"forehead"
45	8	"C3"	"Black_forehead"	4.10570840163934	"Black"	"forehead"
45	8	"C4"	"Black_forehead"	1.70976413934426	"Black"	"forehead"
45	8	"CP3"	"Black_forehead"	5.33291557377049	"Black"	"forehead"
45	8	"CP4"	"Black_forehead"	2.21881004098361	"Black"	"forehead"
45	9	"CZ"	"Black_forehead"	3.86150286885246	"Black"	"forehead"
45	9	"CPZ"	"Black_forehead"	4.51878995901639	"Black"	"forehead"
45	9	"PZ"	"Black_forehead"	4.86617786885246	"Black"	"forehead"
45	9	"C3"	"Black_forehead"	1.06314467213115	"Black"	"forehead"
45	9	"C4"	"Black_forehead"	2.35639098360656	"Black"	"forehead"
45	9	"CP3"	"Black_forehead"	3.39339139344262	"Black"	"forehead"
45	9	"CP4"	"Black_forehead"	3.08796721311475	"Black"	"forehead"
45	10	"CZ"	"Black_forehead"	3.33595307377049	"Black"	"forehead"
45	10	"CPZ"	"Black_forehead"	5.01888975409836	"Black"	"forehead"
45	10	"PZ"	"Black_forehead"	5.37418954918033	"Black"	"forehead"
45	10	"C3"	"Black_forehead"	4.0592756147541	"Black"	"forehead"
45	10	"C4"	"Black_forehead"	1.55258135245902	"Black"	"forehead"
45	10	"CP3"	"Black_forehead"	4.74167008196721	"Black"	"forehead"
45	10	"CP4"	"Black_forehead"	2.48364959016393	"Black"	"forehead"
45	11	"CZ"	"Black_forehead"	5.86362848360656	"Black"	"forehead"
45	11	"CPZ"	"Black_forehead"	7.93694303278689	"Black"	"forehead"
45	11	"PZ"	"Black_forehead"	8.7834	"Black"	"forehead"
45	11	"C3"	"Black_forehead"	5.90662069672131	"Black"	"forehead"
45	11	"C4"	"Black_forehead"	3.12717581967213	"Black"	"forehead"
45	11	"CP3"	"Black_forehead"	6.57319241803279	"Black"	"forehead"
45	11	"CP4"	"Black_forehead"	3.32563401639344	"Black"	"forehead"
45	12	"CZ"	"Black_forehead"	1.69153790983607	"Black"	"forehead"
45	12	"CPZ"	"Black_forehead"	3.69640635245902	"Black"	"forehead"
45	12	"PZ"	"Black_forehead"	4.28696967213115	"Black"	"forehead"
45	12	"C3"	"Black_forehead"	2.3151143442623	"Black"	"forehead"
45	12	"C4"	"Black_forehead"	0.145144672131148	"Black"	"forehead"
45	12	"CP3"	"Black_forehead"	4.76505983606557	"Black"	"forehead"
45	12	"CP4"	"Black_forehead"	0.208430942622951	"Black"	"forehead"
45	13	"CZ"	"Black_forehead"	2.83791577868852	"Black"	"forehead"
45	13	"CPZ"	"Black_forehead"	4.4713256147541	"Black"	"forehead"
45	13	"PZ"	"Black_forehead"	5.2035893442623	"Black"	"forehead"
45	13	"C3"	"Black_forehead"	3.92238278688525	"Black"	"forehead"
45	13	"C4"	"Black_forehead"	0.268967827868852	"Black"	"forehead"
45	13	"CP3"	"Black_forehead"	4.58104405737705	"Black"	"forehead"
45	13	"CP4"	"Black_forehead"	-0.0804813524590164	"Black"	"forehead"
45	14	"CZ"	"Black_forehead"	8.95778545081967	"Black"	"forehead"
45	14	"CPZ"	"Black_forehead"	8.0277506147541	"Black"	"forehead"
45	14	"PZ"	"Black_forehead"	8.10135430327869	"Black"	"forehead"
45	14	"C3"	"Black_forehead"	7.26418299180328	"Black"	"forehead"
45	14	"C4"	"Black_forehead"	5.63902991803279	"Black"	"forehead"
45	14	"CP3"	"Black_forehead"	7.77322725409836	"Black"	"forehead"
45	14	"CP4"	"Black_forehead"	4.61028073770492	"Black"	"forehead"
45	15	"CZ"	"Black_forehead"	-3.53441106557377	"Black"	"forehead"
45	15	"CPZ"	"Black_forehead"	-0.0457440573770492	"Black"	"forehead"
45	15	"PZ"	"Black_forehead"	3.27370102459016	"Black"	"forehead"
45	15	"C3"	"Black_forehead"	-0.699934426229508	"Black"	"forehead"
45	15	"C4"	"Black_forehead"	-4.20097991803279	"Black"	"forehead"
45	15	"CP3"	"Black_forehead"	0.443349795081967	"Black"	"forehead"
45	15	"CP4"	"Black_forehead"	-1.72421209016393	"Black"	"forehead"
45	1	"CZ"	"Black_eyes"	-0.409986885245902	"Black"	"eyes"
45	1	"CPZ"	"Black_eyes"	0.355985245901639	"Black"	"eyes"
45	1	"PZ"	"Black_eyes"	-0.0361165983606558	"Black"	"eyes"
45	1	"C3"	"Black_eyes"	-0.602599385245902	"Black"	"eyes"
45	1	"C4"	"Black_eyes"	-0.282724385245902	"Black"	"eyes"
45	1	"CP3"	"Black_eyes"	-0.297513729508197	"Black"	"eyes"
45	1	"CP4"	"Black_eyes"	-0.281005327868852	"Black"	"eyes"
45	2	"CZ"	"Black_eyes"	-4.15695430327869	"Black"	"eyes"
45	2	"CPZ"	"Black_eyes"	-4.6226631147541	"Black"	"eyes"
45	2	"PZ"	"Black_eyes"	-4.26564098360656	"Black"	"eyes"
45	2	"C3"	"Black_eyes"	-3.88523954918033	"Black"	"eyes"
45	2	"C4"	"Black_eyes"	-4.30554344262295	"Black"	"eyes"
45	2	"CP3"	"Black_eyes"	-4.47786004098361	"Black"	"eyes"
45	2	"CP4"	"Black_eyes"	-5.13342581967213	"Black"	"eyes"
45	3	"CZ"	"Black_eyes"	-3.37756926229508	"Black"	"eyes"
45	3	"CPZ"	"Black_eyes"	-2.28518975409836	"Black"	"eyes"
45	3	"PZ"	"Black_eyes"	-0.614978073770492	"Black"	"eyes"
45	3	"C3"	"Black_eyes"	-1.92542049180328	"Black"	"eyes"
45	3	"C4"	"Black_eyes"	-3.01229836065574	"Black"	"eyes"
45	3	"CP3"	"Black_eyes"	-1.10407418032787	"Black"	"eyes"
45	3	"CP4"	"Black_eyes"	-2.73782786885246	"Black"	"eyes"
45	4	"CZ"	"Black_eyes"	-0.755654098360656	"Black"	"eyes"
45	4	"CPZ"	"Black_eyes"	-0.185043237704918	"Black"	"eyes"
45	4	"PZ"	"Black_eyes"	-0.188827868852459	"Black"	"eyes"
45	4	"C3"	"Black_eyes"	-0.197081762295082	"Black"	"eyes"
45	4	"C4"	"Black_eyes"	-0.108344467213115	"Black"	"eyes"
45	4	"CP3"	"Black_eyes"	-0.3033625	"Black"	"eyes"
45	4	"CP4"	"Black_eyes"	-1.25300532786885	"Black"	"eyes"
45	5	"CZ"	"Black_eyes"	-3.16019631147541	"Black"	"eyes"
45	5	"CPZ"	"Black_eyes"	-1.9261118852459	"Black"	"eyes"
45	5	"PZ"	"Black_eyes"	-2.24220020491803	"Black"	"eyes"
45	5	"C3"	"Black_eyes"	-2.03445409836066	"Black"	"eyes"
45	5	"C4"	"Black_eyes"	-3.06801536885246	"Black"	"eyes"
45	5	"CP3"	"Black_eyes"	0.405170696721312	"Black"	"eyes"
45	5	"CP4"	"Black_eyes"	-2.66834754098361	"Black"	"eyes"
45	6	"CZ"	"Black_eyes"	-0.662096106557377	"Black"	"eyes"
45	6	"CPZ"	"Black_eyes"	1.84768770491803	"Black"	"eyes"
45	6	"PZ"	"Black_eyes"	2.48639918032787	"Black"	"eyes"
45	6	"C3"	"Black_eyes"	0.570953073770492	"Black"	"eyes"
45	6	"C4"	"Black_eyes"	-0.823410860655738	"Black"	"eyes"
45	6	"CP3"	"Black_eyes"	2.21777786885246	"Black"	"eyes"
45	6	"CP4"	"Black_eyes"	-0.105245491803279	"Black"	"eyes"
45	7	"CZ"	"Black_eyes"	3.29399036885246	"Black"	"eyes"
45	7	"CPZ"	"Black_eyes"	4.07337643442623	"Black"	"eyes"
45	7	"PZ"	"Black_eyes"	4.4293637295082	"Black"	"eyes"
45	7	"C3"	"Black_eyes"	3.72186045081967	"Black"	"eyes"
45	7	"C4"	"Black_eyes"	1.59935737704918	"Black"	"eyes"
45	7	"CP3"	"Black_eyes"	3.91791229508197	"Black"	"eyes"
45	7	"CP4"	"Black_eyes"	2.11906352459016	"Black"	"eyes"
45	8	"CZ"	"Black_eyes"	-0.964085245901639	"Black"	"eyes"
45	8	"CPZ"	"Black_eyes"	-0.707502049180328	"Black"	"eyes"
45	8	"PZ"	"Black_eyes"	-1.63960102459016	"Black"	"eyes"
45	8	"C3"	"Black_eyes"	-0.572330942622951	"Black"	"eyes"
45	8	"C4"	"Black_eyes"	-2.2542362704918	"Black"	"eyes"
45	8	"CP3"	"Black_eyes"	0.867781352459016	"Black"	"eyes"
45	8	"CP4"	"Black_eyes"	-2.90292090163934	"Black"	"eyes"
45	9	"CZ"	"Black_eyes"	3.22210717213115	"Black"	"eyes"
45	9	"CPZ"	"Black_eyes"	2.84720266393443	"Black"	"eyes"
45	9	"PZ"	"Black_eyes"	2.21949651639344	"Black"	"eyes"
45	9	"C3"	"Black_eyes"	4.3561006147541	"Black"	"eyes"
45	9	"C4"	"Black_eyes"	1.44114385245902	"Black"	"eyes"
45	9	"CP3"	"Black_eyes"	4.05342971311475	"Black"	"eyes"
45	9	"CP4"	"Black_eyes"	0.296482991803279	"Black"	"eyes"
45	10	"CZ"	"Black_eyes"	3.10963442622951	"Black"	"eyes"
45	10	"CPZ"	"Black_eyes"	3.72048586065574	"Black"	"eyes"
45	10	"PZ"	"Black_eyes"	3.64034795081967	"Black"	"eyes"
45	10	"C3"	"Black_eyes"	4.6907637295082	"Black"	"eyes"
45	10	"C4"	"Black_eyes"	-0.192609836065574	"Black"	"eyes"
45	10	"CP3"	"Black_eyes"	5.44435696721311	"Black"	"eyes"
45	10	"CP4"	"Black_eyes"	-0.830979508196721	"Black"	"eyes"
45	11	"CZ"	"Black_eyes"	-1.23339754098361	"Black"	"eyes"
45	11	"CPZ"	"Black_eyes"	0.176099795081967	"Black"	"eyes"
45	11	"PZ"	"Black_eyes"	0.923158401639344	"Black"	"eyes"
45	11	"C3"	"Black_eyes"	0.557196516393443	"Black"	"eyes"
45	11	"C4"	"Black_eyes"	-1.18524672131148	"Black"	"eyes"
45	11	"CP3"	"Black_eyes"	0.90080143442623	"Black"	"eyes"
45	11	"CP4"	"Black_eyes"	-1.31216536885246	"Black"	"eyes"
45	12	"CZ"	"Black_eyes"	3.25993954918033	"Black"	"eyes"
45	12	"CPZ"	"Black_eyes"	3.97844692622951	"Black"	"eyes"
45	12	"PZ"	"Black_eyes"	3.96985225409836	"Black"	"eyes"
45	12	"C3"	"Black_eyes"	3.47180983606557	"Black"	"eyes"
45	12	"C4"	"Black_eyes"	2.44443729508197	"Black"	"eyes"
45	12	"CP3"	"Black_eyes"	3.22245020491803	"Black"	"eyes"
45	12	"CP4"	"Black_eyes"	2.98925307377049	"Black"	"eyes"
45	13	"CZ"	"Black_eyes"	1.0476643442623	"Black"	"eyes"
45	13	"CPZ"	"Black_eyes"	2.74745696721311	"Black"	"eyes"
45	13	"PZ"	"Black_eyes"	4.37089405737705	"Black"	"eyes"
45	13	"C3"	"Black_eyes"	0.881881557377049	"Black"	"eyes"
45	13	"C4"	"Black_eyes"	-0.523832581967213	"Black"	"eyes"
45	13	"CP3"	"Black_eyes"	2.65699856557377	"Black"	"eyes"
45	13	"CP4"	"Black_eyes"	-1.10097971311475	"Black"	"eyes"
45	14	"CZ"	"Black_eyes"	6.83080840163934	"Black"	"eyes"
45	14	"CPZ"	"Black_eyes"	7.25248934426229	"Black"	"eyes"
45	14	"PZ"	"Black_eyes"	6.81739692622951	"Black"	"eyes"
45	14	"C3"	"Black_eyes"	6.53948340163934	"Black"	"eyes"
45	14	"C4"	"Black_eyes"	4.47442254098361	"Black"	"eyes"
45	14	"CP3"	"Black_eyes"	7.76737807377049	"Black"	"eyes"
45	14	"CP4"	"Black_eyes"	3.98945553278689	"Black"	"eyes"
45	1	"CZ"	"White_forehead"	3.96606967213115	"White"	"forehead"
45	1	"CPZ"	"White_forehead"	4.7719368852459	"White"	"forehead"
45	1	"PZ"	"White_forehead"	6.18487540983607	"White"	"forehead"
45	1	"C3"	"White_forehead"	4.27699262295082	"White"	"forehead"
45	1	"C4"	"White_forehead"	1.54570225409836	"White"	"forehead"
45	1	"CP3"	"White_forehead"	4.68285512295082	"White"	"forehead"
45	1	"CP4"	"White_forehead"	3.11651413934426	"White"	"forehead"
45	2	"CZ"	"White_forehead"	-5.01682807377049	"White"	"forehead"
45	2	"CPZ"	"White_forehead"	-3.31084549180328	"White"	"forehead"
45	2	"PZ"	"White_forehead"	-1.81329241803279	"White"	"forehead"
